kospi_ticker,russell_ticker,corr,distance,rmse,ks_len,rs_len
005930 KS,TYL UN,0.9080622318572402,20.26787747166607,0.8209237551642393,2183,2183
005930 KS,U UN,0.7072769980557078,11.824692694222602,0.5682735339550808,702,702
005930 KS,UI UN,0.8250342464815343,61.66714840439907,1.9734948507140109,1327,1327
005930 KS,V UN,0.8948446287135989,11.377937560092299,0.5706240526949373,2183,2183
005930 KS,VMW UN,0.6084609778027608,17.501554711054293,0.6617455326393787,2183,2183
005930 KS,VNT UN,0.7730323755998939,7.253554259873591,0.3915239041395867,698,698
005930 KS,VRSN UW,0.8295991494139814,18.102506840295643,0.9826340079590412,2183,2183
005930 KS,VSAT UW,-0.5546606160275593,51.630300655699585,1.2352909073533476,2183,2183
005930 KS,WDAY UW,0.7199039048001404,14.770633710055392,0.71853910606722,1478,1478
005930 KS,WDC UW,-0.22268074092978868,67.30785384489694,1.4971736794964903,2183,2183
005930 KS,WEX UN,0.6975831671652911,16.09202707303841,0.6025726934683374,2183,2183
005930 KS,WIX UW,0.749432250092753,191.20372066289914,4.713439436569681,2183,2183
005930 KS,WOLF UN,0.791533523249419,20.43613276830943,0.8319668595135571,1325,1325
005930 KS,WU UN,0.1091979772923614,41.684388040641785,1.0116634839715672,2183,2183
005930 KS,ZBRA UW,0.8996995062584858,62.441869149510715,1.6807936544600564,2183,2183
005930 KS,ZM UW,0.5577834907453996,73.88890683493364,2.53027466627799,1071,1071
005930 KS,ZS UW,0.8285307447873307,121.75652815100288,3.509816197921165,1353,1353
005930 KS,ACIW UW,0.7338914788492253,22.336995827558145,0.6996391209376192,2183,2183
005930 KS,ACLS UW,0.6134330345214986,120.00623027233256,2.6830977161315617,2183,2183
005930 KS,ACMR UQ,0.8206101572625522,298.7539355924141,8.075296223672016,1446,1446
005930 KS,ADEA UW,-0.4964357153810932,44.18368109946455,1.411825242327795,2183,2183
005930 KS,ADTN UW,0.0,47.82737537935229,1.2861299463215097,2183,2183
005930 KS,AEIS UW,0.9339445028274275,26.19432452384514,0.9049083841912731,2183,2183
005930 KS,AEVA UN,0.410330271552076,15.563061899849453,0.6480389306679869,848,848
005930 KS,AGYS UW,0.7445277193467278,47.824526282069606,1.263503205191507,2183,2183
005930 KS,AI UN,0.7428664456938978,11.602434008962693,0.5960184603237174,644,644
005930 KS,AIP UQ,0.7890121796866936,8.575049918081803,0.4620018783938218,416,416
005930 KS,AKTS UR,0.3407945289945472,18.161949827731558,0.6332088522467102,1615,1615
005930 KS,ALKT UW,0.7646957285848072,6.915234513217568,0.38283101219465504,556,556
005930 KS,ALRM UW,0.9002849527635148,30.838611854661114,1.1928894575803404,2059,2059
005930 KS,ALTR UW,0.844125721278414,55.96308273820985,1.6557269956942544,1448,1448
005930 KS,AMBA UW,0.5486507619742094,16.160093394513503,0.8081087311297589,2183,2183
005930 KS,AMKR UW,0.8332399663741439,14.035705698932958,0.5472760827776021,2183,2183
005930 KS,AMPL UR,0.6814809711263432,9.491096802921337,0.5187326536744329,437,437
005930 KS,AMSWA UW,0.8420477707913827,10.88882706757647,0.4585579390205617,2183,2183
005930 KS,AOSL UW,0.7141628164143425,30.944646494326705,1.0371398960693303,2183,2183
005930 KS,APLD UW,0.7333588540334057,6.391574507541748,0.44697547650868835,296,296
005930 KS,APPF UQ,0.8391379659357956,194.33902716381237,4.799194450414642,2059,2059
005930 KS,APPN UQ,0.790006733622524,123.57068240180747,3.400503064631349,1562,1562
005930 KS,APPS UR,0.8082791774152467,285.4989747917468,6.421642843469923,2183,2183
005930 KS,ARLO UN,0.10091110160315063,34.74967870911156,1.0777872029981617,1253,1253
005930 KS,ASAN UN,0.44439456564300783,22.995324407776714,1.0146960553637747,694,694
005930 KS,ATEN UN,0.6238491717898683,14.935742501126276,0.6257034234903425,2183,2183
005930 KS,ATOM UR,0.7891393494782966,20.87446709332581,0.8602978284934469,1771,1771
005930 KS,AVDX UW,0.54746946781791,9.19055863410038,0.5434231088791842,426,426
005930 KS,AVID UW,0.6583174773880347,15.650781459905833,1.093586556913994,2183,2183
005930 KS,AVNW UW,0.7921994293703516,16.70642405456104,0.8825874118268275,2183,2183
005930 KS,AVPT UW,0.32570174385699824,12.628676944195275,0.5622356827354749,925,925
005930 KS,AXTI UW,0.7431437760110948,18.844379919893875,0.6429198121066485,2183,2183
005930 KS,BASE UW,0.6812124361828871,4.327078168738489,0.2957425696717632,485,485
005930 KS,BCOV UW,0.5122997036362442,27.65962180689261,0.9309460764434697,2183,2183
005930 KS,BDC UN,-0.25534060892638555,45.5170639380189,1.3091468393032364,2183,2183
005930 KS,BHE UN,0.31082723234943405,44.32868540134368,1.0372092631931202,2183,2183
005930 KS,BIGC UQ,0.3947620476518474,15.36093556724614,0.7252344732508427,734,734
005930 KS,BL UW,0.8753330272313868,40.23381991844289,1.3352512937942285,1711,1711
005930 KS,BLKB UW,0.12660615937364725,18.185962636733393,0.7230504279586123,2183,2183
005930 KS,BLND UN,0.774575852766715,11.411665728038916,0.5941830396387351,489,489
