kospi_ticker,russell_ticker,ks_len,rs_len,corr_r,corr_px,+,weight,,
018260 KS,TTEC UW,61,61,0.342453391,-0.346458058,-0.004004667,0.287058777,,
034220 KS,INST UN,61,61,0,0.268843312,0.268843312,0.286977966,,
034220 KS,ZS UW,61,61,0,0.26872569,0.26872569,0.286852409,,
000990 KS,FORM UW,61,61,0,0.268586835,0.268586835,0.286704188,,
402340 KS,BDC UN,61,61,0,0.268340782,0.268340782,0.286441538,,
000990 KS,PANW UW,61,61,0,0.267419374,0.267419374,0.285457977,,
020150 KS,GPN UN,61,61,0,0.267415906,0.267415906,0.285454275,,
034220 KS,PI UW,61,61,0,0.264712572,0.264712572,0.282568589,,
005930 KS,PAR UN,61,61,0,0.26452598,0.26452598,0.28236941,,
034220 KS,RAMP UN,61,61,0,0.263432061,0.263432061,0.281201702,,
005930 KS,MASS UQ,61,61,0,0.263339948,0.263339948,0.281103376,,
006400 KS,ADP UW,61,61,0,0.262952283,0.262952283,0.280689561,,
034220 KS,ACIW UW,61,61,0,0.262793473,0.262793473,0.280520038,,
000660 KS,CRNC UW,61,61,0,0.262733715,0.262733715,0.28045625,,
000660 KS,ALRM UW,61,61,0,0.262329372,0.262329372,0.280024632,,
000990 KS,WIX UW,61,61,0,0.262172342,0.262172342,0.279857009,,
000660 KS,SCWX UW,61,61,0,0.261911712,0.261911712,0.279578799,,
011070 KS,ASAN UN,61,61,0,0.26177167,0.26177167,0.279429311,,
020150 KS,CPTN UR,61,61,0,0.261080413,0.261080413,0.278691425,,
018260 KS,SITM UQ,61,61,0.290768664,-0.261427061,0.029341603,0.278684923,,
018260 KS,PATH UN,61,61,0,0.260454025,0.260454025,0.278022785,,
000990 KS,PEGA UW,61,61,0,0.260053649,0.260053649,0.277595401,,
000660 KS,CCSI UW,61,61,0,0.260016943,0.260016943,0.277556219,,
034220 KS,FIS UN,61,61,0,0.259880429,0.259880429,0.277410497,,
034220 KS,ZUO UN,61,61,0,0.259468627,0.259468627,0.276970917,,
009150 KS,ESTC UN,61,61,0.296222528,-0.272961254,0.023261274,0.276834186,,
000660 KS,OKTA UW,61,61,0,0.259314165,0.259314165,0.276806037,,
000990 KS,III UQ,61,61,0,0.258993519,0.258993519,0.276463761,,
000990 KS,GREE UW,61,61,0,0.258702783,0.258702783,0.276153414,,
005930 KS,PRGS UW,61,61,0,0.258192175,0.258192175,0.275608363,,
018260 KS,NET UN,61,61,0,0.258114744,0.258114744,0.275525709,,
034220 KS,PYCR UW,61,61,0,0.258030204,0.258030204,0.275435466,,
000990 KS,IONQ UN,61,61,0,0.257528121,0.257528121,0.274899516,,
005930 KS,MTTR UQ,61,61,0,0.257076275,0.257076275,0.274417191,,
018260 KS,EPAM UN,61,61,0.284744452,-0.255332167,0.029412285,0.273635426,,
034220 KS,AKTS UR,61,61,0,0.255674959,0.255674959,0.27292135,,
018260 KS,RELY UW,61,61,0,0.255328321,0.255328321,0.27255133,,
005930 KS,NET UN,61,61,0,0.254827189,0.254827189,0.272016395,,
034220 KS,EBIX UW,61,61,0,0.254529574,0.254529574,0.271698704,,
011070 KS,FOUR UN,61,61,0.344550428,-0.364772994,-0.020222567,0.27153091,,
006400 KS,NSSC UW,61,61,0,0.253621882,0.253621882,0.270729784,,
018260 KS,TWLO UN,61,61,0,0.253105371,0.253105371,0.270178432,,
005930 KS,COHR UN,61,61,0.298073788,-0.29095436,0.007119428,0.261178414,,
009150 KS,APP UW,61,61,0.393048447,-0.466697618,-0.073649171,0.255758915,,
005930 KS,AMBA UW,61,61,0.285500114,-0.273716833,0.011783282,0.25546013,,
018260 KS,ZBRA UW,61,61,0.365365407,-0.421607578,-0.056242171,0.250789445,,
005930 KS,APH UN,61,61,0.33788295,-0.375856004,-0.037973054,0.246910887,,
018260 KS,VPG UN,61,61,0.324108473,-0.36474164,-0.040633168,0.232353049,,
009150 KS,LRCX UW,61,61,0.282722045,-0.290530872,-0.007808827,0.232183075,,
005930 KS,FOUR UN,61,61,0.295309278,-0.313698977,-0.018389699,0.231596749,,
018260 KS,WEX UN,61,61,0.31089497,-0.344066221,-0.033171251,0.229077251,,
018260 KS,ADI UW,61,61,0.273860143,-0.285949537,-0.012089394,0.220074727,,
009150 KS,MSFT UW,61,61,0.404792525,-0.522695259,-0.117902735,0.218511232,,
005930 KS,GFS UW,61,61,0.396586715,-0.510674287,-0.114087572,0.215602859,,
018260 KS,ZETA UN,61,61,0.303399822,-0.350501709,-0.047101886,0.207830625,,
018260 KS,DLB UN,61,61,0.309713225,-0.36323234,-0.053519115,0.206351495,,
018260 KS,SLAB UW,61,61,0.254207269,-0.266929935,-0.012722667,0.20267955,,
005930 KS,CASS UW,61,61,0.434511681,-0.591088326,-0.156576645,0.20251142,,
011070 KS,LVOX UW,61,61,0.265020818,-0.286758339,-0.021737521,0.202255959,,
018260 KS,FARO UW,61,61,0.32580332,-0.39721682,-0.0714135,0.200938297,,
009150 KS,CRM UN,61,61,0.322733265,-0.39253536,-0.069802095,0.200046626,,
018260 KS,CEVA UW,61,61,0.277307581,-0.312505344,-0.035197764,0.198340417,,
005930 KS,ADI UW,61,61,0.266226798,-0.297613042,-0.031386244,0.192982344,,
005930 KS,SWKS UW,61,61,0.417879502,-0.571017043,-0.153137541,0.1920331,,
005930 KS,SITM UQ,61,61,0.414465259,-0.570319161,-0.155853903,0.186228927,,
005930 KS,IMXI UR,61,61,0.278022237,-0.331873512,-0.053851274,0.179036622,,
009150 KS,CVLT UW,61,61,0.340408308,-0.444862928,-0.104454619,0.178093235,,
005930 KS,QCOM UW,61,61,0.331440968,-0.429245579,-0.097804611,0.177563077,,
018260 KS,MIR UN,61,61,0.276118986,-0.336077188,-0.059958202,0.170898612,,
009150 KS,SPSC UW,61,61,0.314066233,-0.407917608,-0.093851374,0.16700186,,
009150 KS,S UN,61,61,0.301190273,-0.394801739,-0.093611466,0.156304053,,
005930 KS,PLXS UW,61,61,0.3269677,-0.451479692,-0.124511992,0.145248647,,
009150 KS,TCX UR,61,61,0.32773557,-0.452901645,-0.125166075,0.145203689,,
009150 KS,MMS UN,61,61,0.271149546,-0.359033701,-0.087884156,0.136861305,,
009150 KS,BLKB UW,61,61,0.320233169,-0.449793538,-0.129560369,0.134130502,,
011070 KS,CASS UW,61,61,0.260595147,-0.346603676,-0.086008529,0.129884563,,
009150 KS,HUBS UN,61,61,0.32405202,-0.472303867,-0.148251848,0.117426993,,
009150 KS,TDC UN,61,61,0.321234093,-0.469751891,-0.148517798,0.114745823,,
011070 KS,ACMR UQ,61,61,0.275373198,-0.39268431,-0.117311112,0.109042537,,
009150 KS,RPD UQ,61,61,0.255947313,-0.361070229,-0.105122916,0.1055268,,
005930 KS,BCOV UW,61,61,0.29374082,-0.431414241,-0.137673421,0.102932493,,
018260 KS,GDYN UR,61,61,0.285228032,-0.418170423,-0.132942392,0.100740611,,
005930 KS,ACMR UQ,61,61,0.403639299,-0.634239961,-0.230600662,0.097230261,,
005930 KS,ZBRA UW,61,61,0.315725105,-0.482179582,-0.166454477,0.090912605,,
011070 KS,GDDY UN,61,61,0.255386048,-0.377060615,-0.121674567,0.087381186,,
009150 KS,PTC UW,61,61,0.280249759,-0.422506531,-0.142256772,0.086562796,,
009150 KS,AKAM UW,61,61,0.27944271,-0.430417209,-0.150974499,0.076570444,,
005930 KS,FARO UW,61,61,0.357832122,-0.575887568,-0.218055446,0.071652407,,
018260 KS,INFN UW,61,61,0.280095558,-0.438457425,-0.158361867,0.069240158,,
005930 KS,EPAM UN,61,61,0.254336492,-0.398115955,-0.143779463,0.062892334,,
005930 KS,IPGP UW,61,61,0.332024743,-0.539499765,-0.207475022,0.060991551,,
009150 KS,MDB UQ,61,61,0.306142739,-0.499791737,-0.193648998,0.053731739,,
005930 KS,SKYT UR,61,61,0.323832928,-0.537359369,-0.213526441,0.047562957,,
018260 KS,INST UN,61,61,0.255513493,-0.416897657,-0.161384165,0.045101422,,
006400 KS,LTCH UW,61,61,0.257926278,-0.42300859,-0.165082312,0.043206436,,
018260 KS,IMXI UR,61,61,0.303189254,-0.50522304,-0.202033786,0.042268757,,
005930 KS,XRX UW,61,61,0.294724507,-0.491669893,-0.196945386,0.040499222,,
018260 KS,TDY UN,61,61,0.313451745,-0.532455435,-0.219003691,0.032884713,,
020150 KS,HCKT UW,61,61,0.256855304,-0.43187605,-0.175020747,0.031686506,,
018260 KS,G UN,61,61,0.291578883,-0.504627561,-0.213048677,0.020633634,,
009150 KS,HEAR UQ,61,61,0.267270915,-0.467203772,-0.199932857,0.013954783,,
005930 KS,MCHP UW,61,61,0.286450146,-0.50604532,-0.219595174,0.009282404,,
402340 KS,AXTI UW,61,61,0.274238237,-0.490991499,-0.216753261,0.001927043,,
005930 KS,GLW UN,61,61,0.255771401,-0.458197404,-0.202426004,0.001510541,,
000660 KS,ADSK UW,61,61,0,0,0,0,,
000660 KS,ANET UN,61,61,0,0,0,0,,
000660 KS,ANSS UW,61,61,0,0,0,0,,
000660 KS,AVT UW,61,61,0,0,0,0,,
000660 KS,COHR UN,61,61,0,0,0,0,,
000660 KS,CSCO UW,61,61,0,0,0,0,,
000660 KS,DLB UN,61,61,0,0,0,0,,
000660 KS,DOCU UW,61,61,0,0,0,0,,
000660 KS,DXC UN,61,61,0,0,0,0,,
000660 KS,FIS UN,61,61,0,0,0,0,,
000660 KS,FISV UW,61,61,0,0,0,0,,
000660 KS,FIVN UQ,61,61,0,0,0,0,,
000660 KS,FSLR UW,61,61,0,0,0,0,,
000660 KS,GDDY UN,61,61,0,0,0,0,,
000660 KS,GEN UW,61,61,0,0,0,0,,
000660 KS,GPN UN,61,61,0,0,0,0,,
000660 KS,IBM UN,61,61,0,0,0,0,,
000660 KS,INTC UW,61,61,0,0,0,0,,
000660 KS,INTU UW,61,61,0,0,0,0,,
000660 KS,JKHY UW,61,61,0,0,0,0,,
000660 KS,LITE UW,61,61,0,0,0,0,,
000660 KS,MPWR UW,61,61,0,0,0,0,,
000660 KS,PATH UN,61,61,0,0,0,0,,
000660 KS,PAYC UN,61,61,0,0,0,0,,
000660 KS,PAYX UW,61,61,0,0,0,0,,
000660 KS,PCOR UN,61,61,0,0,0,0,,
000660 KS,PEGA UW,61,61,0,0,0,0,,
000660 KS,QRVO UW,61,61,0,0,0,0,,
000660 KS,SNX UN,61,61,0,0,0,0,,
000660 KS,SSNC UW,61,61,0,0,0,0,,
000660 KS,TER UW,61,61,0,0,0,0,,
000660 KS,TWLO UN,61,61,0,0,0,0,,
000660 KS,TXN UW,61,61,0,0,0,0,,
000660 KS,U UN,61,61,0,0,0,0,,
000660 KS,V UN,61,61,0,0,0,0,,
000660 KS,ZM UW,61,61,0,0,0,0,,
000660 KS,AKTS UR,61,61,0,0,0,0,,
000660 KS,AMBA UW,61,61,0,0,0,0,,
000660 KS,AMSWA UW,61,61,0,0,0,0,,
000660 KS,APPN UQ,61,61,0,0,0,0,,
000660 KS,APPS UR,61,61,0,0,0,0,,
000660 KS,ATEN UN,61,61,0,0,0,0,,
000660 KS,BCOV UW,61,61,0,0,0,0,,
000660 KS,BHE UN,61,61,0,0,0,0,,
000660 KS,BLND UN,61,61,0,0,0,0,,
000660 KS,CMPO UQ,61,61,0,0,0,0,,
000660 KS,CNDT UW,61,61,0,0,0,0,,
000660 KS,CTS UN,61,61,0,0,0,0,,
000660 KS,DOCN UN,61,61,0,0,0,0,,
000660 KS,DOMO UQ,61,61,0,0,0,0,,
000660 KS,EGHT UW,61,61,0,0,0,0,,
000660 KS,ESMT UN,61,61,0,0,0,0,,
000660 KS,EXLS UW,61,61,0,0,0,0,,
000660 KS,FN UN,61,61,0,0,0,0,,
000660 KS,FSLY UN,61,61,0,0,0,0,,
000660 KS,INDI UR,61,61,0,0,0,0,,
000660 KS,INST UN,61,61,0,0,0,0,,
000660 KS,INTA UW,61,61,0,0,0,0,,
000660 KS,LVOX UW,61,61,0,0,0,0,,
000660 KS,MEI UN,61,61,0,0,0,0,,
000660 KS,MIR UN,61,61,0,0,0,0,,
000660 KS,NSIT UW,61,61,0,0,0,0,,
000660 KS,OUST UN,61,61,0,0,0,0,,
000660 KS,PLUS UW,61,61,0,0,0,0,,
000660 KS,PRTH UR,61,61,0,0,0,0,,
000660 KS,PWSC UN,61,61,0,0,0,0,,
000660 KS,QLYS UW,61,61,0,0,0,0,,
000660 KS,ROG UN,61,61,0,0,0,0,,
000660 KS,RPAY UR,61,61,0,0,0,0,,
000660 KS,SCSC UW,61,61,0,0,0,0,,
000660 KS,SQSP UN,61,61,0,0,0,0,,
000660 KS,TGAN UR,61,61,0,0,0,0,,
000660 KS,TLS UQ,61,61,0,0,0,0,,
000660 KS,VIAV UW,61,61,0,0,0,0,,
000660 KS,VRNS UW,61,61,0,0,0,0,,
000660 KS,VRNT UW,61,61,0,0,0,0,,
000660 KS,WK UN,61,61,0,0,0,0,,
000660 KS,XPER UN,61,61,0,0,0,0,,
000660 KS,YEXT UN,61,61,0,0,0,0,,
000660 KS,YOU UN,61,61,0,0,0,0,,
000990 KS,ADP UW,61,61,0,0,0,0,,
000990 KS,ADSK UW,61,61,0,0,0,0,,
000990 KS,AFRM UW,61,61,0,0,0,0,,
000990 KS,ALGM UW,61,61,0,0,0,0,,
000990 KS,AMAT UW,61,61,0,0,0,0,,
000990 KS,ANET UN,61,61,0,0,0,0,,
000990 KS,APP UW,61,61,0,0,0,0,,
000990 KS,AVGO UW,61,61,0,0,0,0,,
000990 KS,AYX UN,61,61,0,0,0,0,,
000990 KS,BILL UN,61,61,0,0,0,0,,
000990 KS,BKI UN,61,61,0,0,0,0,,
000990 KS,BSY UW,61,61,0,0,0,0,,
000990 KS,CCCS UW,61,61,0,0,0,0,,
000990 KS,CDAY UN,61,61,0,0,0,0,,
000990 KS,CDW UW,61,61,0,0,0,0,,
000990 KS,CFLT UW,61,61,0,0,0,0,,
000990 KS,CGNX UW,61,61,0,0,0,0,,
000990 KS,CIEN UN,61,61,0,0,0,0,,
000990 KS,CNXC UW,61,61,0,0,0,0,,
000990 KS,COHR UN,61,61,0,0,0,0,,
000990 KS,CRWD UW,61,61,0,0,0,0,,
000990 KS,CXT UN,61,61,0,0,0,0,,
000990 KS,DDOG UW,61,61,0,0,0,0,,
000990 KS,DOCU UW,61,61,0,0,0,0,,
000990 KS,DT UN,61,61,0,0,0,0,,
000990 KS,ENTG UW,61,61,0,0,0,0,,
000990 KS,EPAM UN,61,61,0,0,0,0,,
000990 KS,ESTC UN,61,61,0,0,0,0,,
000990 KS,FICO UN,61,61,0,0,0,0,,
000990 KS,FIS UN,61,61,0,0,0,0,,
000990 KS,FISV UW,61,61,0,0,0,0,,
000990 KS,FSLR UW,61,61,0,0,0,0,,
000990 KS,G UN,61,61,0,0,0,0,,
000990 KS,GFS UW,61,61,0,0,0,0,,
000990 KS,GLOB UN,61,61,0,0,0,0,,
000990 KS,HUBS UN,61,61,0,0,0,0,,
000990 KS,INFA UN,61,61,0,0,0,0,,
000990 KS,IPGP UW,61,61,0,0,0,0,,
000990 KS,IT UN,61,61,0,0,0,0,,
000990 KS,JAMF UW,61,61,0,0,0,0,,
000990 KS,JBL UN,61,61,0,0,0,0,,
000990 KS,JKHY UW,61,61,0,0,0,0,,
000990 KS,KD UN,61,61,0,0,0,0,,
000990 KS,KEYS UN,61,61,0,0,0,0,,
000990 KS,KLAC UW,61,61,0,0,0,0,,
000990 KS,LFUS UW,61,61,0,0,0,0,,
000990 KS,LITE UW,61,61,0,0,0,0,,
000990 KS,LRCX UW,61,61,0,0,0,0,,
000990 KS,LSCC UW,61,61,0,0,0,0,,
000990 KS,MANH UW,61,61,0,0,0,0,,
000990 KS,MCHP UW,61,61,0,0,0,0,,
000990 KS,MDB UQ,61,61,0,0,0,0,,
000990 KS,MKSI UW,61,61,0,0,0,0,,
000990 KS,MPWR UW,61,61,0,0,0,0,,
000990 KS,MRVL UW,61,61,0,0,0,0,,
000990 KS,NCNO UW,61,61,0,0,0,0,,
000990 KS,NCR UN,61,61,0,0,0,0,,
000990 KS,NEWR UN,61,61,0,0,0,0,,
000990 KS,NTNX UW,61,61,0,0,0,0,,
000990 KS,OKTA UW,61,61,0,0,0,0,,
000990 KS,ON UW,61,61,0,0,0,0,,
000990 KS,PAYX UW,61,61,0,0,0,0,,
000990 KS,PLTR UN,61,61,0,0,0,0,,
000990 KS,PYPL UW,61,61,0,0,0,0,,
000990 KS,QRVO UW,61,61,0,0,0,0,,
000990 KS,RNG UN,61,61,0,0,0,0,,
000990 KS,SMAR UN,61,61,0,0,0,0,,
000990 KS,SNOW UN,61,61,0,0,0,0,,
000990 KS,SNPS UW,61,61,0,0,0,0,,
000990 KS,SPLK UW,61,61,0,0,0,0,,
000990 KS,SWKS UW,61,61,0,0,0,0,,
000990 KS,TDC UN,61,61,0,0,0,0,,
000990 KS,TEAM UW,61,61,0,0,0,0,,
000990 KS,TER UW,61,61,0,0,0,0,,
000990 KS,TOST UN,61,61,0,0,0,0,,
000990 KS,TRMB UW,61,61,0,0,0,0,,
000990 KS,TWKS UW,61,61,0,0,0,0,,
000990 KS,TWLO UN,61,61,0,0,0,0,,
000990 KS,UI UN,61,61,0,0,0,0,,
000990 KS,VNT UN,61,61,0,0,0,0,,
000990 KS,VSAT UW,61,61,0,0,0,0,,
000990 KS,WDC UW,61,61,0,0,0,0,,
000990 KS,WOLF UN,61,61,0,0,0,0,,
000990 KS,WU UN,61,61,0,0,0,0,,
000990 KS,ZS UW,61,61,0,0,0,0,,
000990 KS,ACLS UW,61,61,0,0,0,0,,
000990 KS,ACMR UQ,61,61,0,0,0,0,,
000990 KS,ADEA UW,61,61,0,0,0,0,,
000990 KS,ADTN UW,61,61,0,0,0,0,,
000990 KS,AEIS UW,61,61,0,0,0,0,,
000990 KS,AI UN,61,61,0,0,0,0,,
000990 KS,AIP UQ,61,61,0,0,0,0,,
000990 KS,AKTS UR,61,61,0,0,0,0,,
000990 KS,ALKT UW,61,61,0,0,0,0,,
000990 KS,ALRM UW,61,61,0,0,0,0,,
000990 KS,AMKR UW,61,61,0,0,0,0,,
000990 KS,AMPL UR,61,61,0,0,0,0,,
000990 KS,AMSWA UW,61,61,0,0,0,0,,
000990 KS,AOSL UW,61,61,0,0,0,0,,
000990 KS,APLD UW,61,61,0,0,0,0,,
000990 KS,APPF UQ,61,61,0,0,0,0,,
000990 KS,APPN UQ,61,61,0,0,0,0,,
000990 KS,ARLO UN,61,61,0,0,0,0,,
000990 KS,ASAN UN,61,61,0,0,0,0,,
000990 KS,ATEN UN,61,61,0,0,0,0,,
000990 KS,ATOM UR,61,61,0,0,0,0,,
000990 KS,AVDX UW,61,61,0,0,0,0,,
000990 KS,AVNW UW,61,61,0,0,0,0,,
000990 KS,AVPT UW,61,61,0,0,0,0,,
000990 KS,BASE UW,61,61,0,0,0,0,,
000990 KS,BCOV UW,61,61,0,0,0,0,,
000990 KS,BDC UN,61,61,0,0,0,0,,
000990 KS,BHE UN,61,61,0,0,0,0,,
000990 KS,BIGC UQ,61,61,0,0,0,0,,
000990 KS,BL UW,61,61,0,0,0,0,,
000990 KS,BMI UN,61,61,0,0,0,0,,
000990 KS,CASS UW,61,61,0,0,0,0,,
000990 KS,CLFD UQ,61,61,0,0,0,0,,
000990 KS,CLSK UR,61,61,0,0,0,0,,
000990 KS,CMBM UQ,61,61,0,0,0,0,,
000990 KS,CNDT UW,61,61,0,0,0,0,,
000990 KS,COHU UW,61,61,0,0,0,0,,
000990 KS,COMM UW,61,61,0,0,0,0,,
000990 KS,CTLP UW,61,61,0,0,0,0,,
000990 KS,CTS UN,61,61,0,0,0,0,,
000990 KS,CVLT UW,61,61,0,0,0,0,,
000990 KS,DGII UW,61,61,0,0,0,0,,
000990 KS,DIOD UW,61,61,0,0,0,0,,
000990 KS,DMRC UW,61,61,0,0,0,0,,
000990 KS,EBIX UW,61,61,0,0,0,0,,
000990 KS,EGAN UR,61,61,0,0,0,0,,
000990 KS,ENFN UN,61,61,0,0,0,0,,
000990 KS,EVBG UQ,61,61,0,0,0,0,,
000990 KS,EVLV UR,61,61,0,0,0,0,,
000990 KS,FARO UW,61,61,0,0,0,0,,
000990 KS,FN UN,61,61,0,0,0,0,,
000990 KS,IBEX UQ,61,61,0,0,0,0,,
000990 KS,IDCC UW,61,61,0,0,0,0,,
000990 KS,IIIV UW,61,61,0,0,0,0,,
000990 KS,INFN UW,61,61,0,0,0,0,,
000990 KS,INSG UW,61,61,0,0,0,0,,
000990 KS,INVE UR,61,61,0,0,0,0,,
000990 KS,IRNT UN,61,61,0,0,0,0,,
000990 KS,ITRI UW,61,61,0,0,0,0,,
000990 KS,KE UW,61,61,0,0,0,0,,
000990 KS,LASR UW,61,61,0,0,0,0,,
000990 KS,LAW UN,61,61,0,0,0,0,,
000990 KS,LTCH UW,61,61,0,0,0,0,,
000990 KS,LWLG UR,61,61,0,0,0,0,,
000990 KS,MASS UQ,61,61,0,0,0,0,,
000990 KS,MEI UN,61,61,0,0,0,0,,
000990 KS,MITK UR,61,61,0,0,0,0,,
000990 KS,MLNK UN,61,61,0,0,0,0,,
000990 KS,MQ UW,61,61,0,0,0,0,,
000990 KS,MTSI UW,61,61,0,0,0,0,,
000990 KS,MTTR UQ,61,61,0,0,0,0,,
000990 KS,MVIS UQ,61,61,0,0,0,0,,
000990 KS,MXL UW,61,61,0,0,0,0,,
000990 KS,NSIT UW,61,61,0,0,0,0,,
000990 KS,NSSC UW,61,61,0,0,0,0,,
000990 KS,NTCT UW,61,61,0,0,0,0,,
000990 KS,NTGR UW,61,61,0,0,0,0,,
000990 KS,ONTO UN,61,61,0,0,0,0,,
000990 KS,OSIS UW,61,61,0,0,0,0,,
000990 KS,OSPN UR,61,61,0,0,0,0,,
000990 KS,PAR UN,61,61,0,0,0,0,,
000990 KS,PAYO UQ,61,61,0,0,0,0,,
000990 KS,PI UW,61,61,0,0,0,0,,
000990 KS,PLAB UW,61,61,0,0,0,0,,
000990 KS,PLUS UW,61,61,0,0,0,0,,
000990 KS,PLXS UW,61,61,0,0,0,0,,
000990 KS,POWI UW,61,61,0,0,0,0,,
000990 KS,PRO UN,61,61,0,0,0,0,,
000990 KS,PRTH UR,61,61,0,0,0,0,,
000990 KS,PSFE UN,61,61,0,0,0,0,,
000990 KS,QTWO UN,61,61,0,0,0,0,,
000990 KS,RAMP UN,61,61,0,0,0,0,,
000990 KS,RGTI UR,61,61,0,0,0,0,,
000990 KS,RMNI UQ,61,61,0,0,0,0,,
000990 KS,RPAY UR,61,61,0,0,0,0,,
000990 KS,RXT UW,61,61,0,0,0,0,,
000990 KS,SABR UW,61,61,0,0,0,0,,
000990 KS,SANM UW,61,61,0,0,0,0,,
000990 KS,SGH UW,61,61,0,0,0,0,,
000990 KS,SITM UQ,61,61,0,0,0,0,,
000990 KS,SLAB UW,61,61,0,0,0,0,,
000990 KS,SMCI UW,61,61,0,0,0,0,,
000990 KS,SMRT UN,61,61,0,0,0,0,,
000990 KS,SPNS UW,61,61,0,0,0,0,,
000990 KS,SPSC UW,61,61,0,0,0,0,,
000990 KS,SPT UR,61,61,0,0,0,0,,
000990 KS,STNE UW,61,61,0,0,0,0,,
000990 KS,SYNA UW,61,61,0,0,0,0,,
000990 KS,TENB UW,61,61,0,0,0,0,,
000990 KS,TTEC UW,61,61,0,0,0,0,,
000990 KS,TTMI UW,61,61,0,0,0,0,,
000990 KS,UIS UN,61,61,0,0,0,0,,
000990 KS,UPLD UQ,61,61,0,0,0,0,,
000990 KS,VECO UW,61,61,0,0,0,0,,
000990 KS,VERI UQ,61,61,0,0,0,0,,
000990 KS,VIAV UW,61,61,0,0,0,0,,
000990 KS,VPG UN,61,61,0,0,0,0,,
000990 KS,VRNS UW,61,61,0,0,0,0,,
000990 KS,VSH UN,61,61,0,0,0,0,,
000990 KS,WEAV UN,61,61,0,0,0,0,,
000990 KS,XPER UN,61,61,0,0,0,0,,
000990 KS,YEXT UN,61,61,0,0,0,0,,
000990 KS,YOU UN,61,61,0,0,0,0,,
000990 KS,ZETA UN,61,61,0,0,0,0,,
000990 KS,ZUO UN,61,61,0,0,0,0,,
005930 KS,ADSK UW,61,61,0,0,0,0,,
005930 KS,ALRM UW,61,61,0,0,0,0,,
005930 KS,AMSWA UW,61,61,0,0,0,0,,
005930 KS,ANET UN,61,61,0,0,0,0,,
005930 KS,ANSS UW,61,61,0,0,0,0,,
005930 KS,APPN UQ,61,61,0,0,0,0,,
005930 KS,ASAN UN,61,61,0,0,0,0,,
005930 KS,ATEN UN,61,61,0,0,0,0,,
005930 KS,BHE UN,61,61,0,0,0,0,,
005930 KS,BKI UN,61,61,0,0,0,0,,
005930 KS,CMPO UQ,61,61,0,0,0,0,,
005930 KS,CNXN UW,61,61,0,0,0,0,,
005930 KS,CRNC UW,61,61,0,0,0,0,,
005930 KS,CSCO UW,61,61,0,0,0,0,,
005930 KS,CTS UN,61,61,0,0,0,0,,
005930 KS,DLB UN,61,61,0,0,0,0,,
005930 KS,DOCN UN,61,61,0,0,0,0,,
005930 KS,DOCU UW,61,61,0,0,0,0,,
005930 KS,DXC UN,61,61,0,0,0,0,,
005930 KS,ENV UN,61,61,0,0,0,0,,
005930 KS,ESMT UN,61,61,0,0,0,0,,
005930 KS,ETWO UN,61,61,0,0,0,0,,
005930 KS,EXLS UW,61,61,0,0,0,0,,
005930 KS,FFIV UW,61,61,0,0,0,0,,
005930 KS,FIS UN,61,61,0,0,0,0,,
005930 KS,FIVN UQ,61,61,0,0,0,0,,
005930 KS,FORG UN,61,61,0,0,0,0,,
005930 KS,FSLR UW,61,61,0,0,0,0,,
005930 KS,FSLY UN,61,61,0,0,0,0,,
005930 KS,GDDY UN,61,61,0,0,0,0,,
005930 KS,GEN UW,61,61,0,0,0,0,,
005930 KS,GPN UN,61,61,0,0,0,0,,
005930 KS,IBM UN,61,61,0,0,0,0,,
005930 KS,INFA UN,61,61,0,0,0,0,,
005930 KS,INST UN,61,61,0,0,0,0,,
005930 KS,INTA UW,61,61,0,0,0,0,,
005930 KS,JKHY UW,61,61,0,0,0,0,,
005930 KS,KE UW,61,61,0,0,0,0,,
005930 KS,KEYS UN,61,61,0,0,0,0,,
005930 KS,KLR UN,61,61,0,0,0,0,,
005930 KS,LVOX UW,61,61,0,0,0,0,,
005930 KS,MAPS UW,61,61,0,0,0,0,,
005930 KS,MIR UN,61,61,0,0,0,0,,
005930 KS,NN UR,61,61,0,0,0,0,,
005930 KS,NSIT UW,61,61,0,0,0,0,,
005930 KS,OKTA UW,61,61,0,0,0,0,,
005930 KS,ONTF UN,61,61,0,0,0,0,,
005930 KS,PATH UN,61,61,0,0,0,0,,
005930 KS,PAYC UN,61,61,0,0,0,0,,
005930 KS,PCOR UN,61,61,0,0,0,0,,
005930 KS,PCTY UW,61,61,0,0,0,0,,
005930 KS,PEGA UW,61,61,0,0,0,0,,
005930 KS,PLUS UW,61,61,0,0,0,0,,
005930 KS,PRTH UR,61,61,0,0,0,0,,
005930 KS,PWSC UN,61,61,0,0,0,0,,
005930 KS,QLYS UW,61,61,0,0,0,0,,
005930 KS,RMNI UQ,61,61,0,0,0,0,,
005930 KS,RPAY UR,61,61,0,0,0,0,,
005930 KS,TEAM UW,61,61,0,0,0,0,,
005930 KS,TLS UQ,61,61,0,0,0,0,,
005930 KS,TWLO UN,61,61,0,0,0,0,,
005930 KS,U UN,61,61,0,0,0,0,,
005930 KS,VRNS UW,61,61,0,0,0,0,,
005930 KS,VRNT UW,61,61,0,0,0,0,,
005930 KS,WEX UN,61,61,0,0,0,0,,
005930 KS,WK UN,61,61,0,0,0,0,,
005930 KS,YOU UN,61,61,0,0,0,0,,
006400 KS,ACN UN,61,61,0,0,0,0,,
006400 KS,AFRM UW,61,61,0,0,0,0,,
